RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023
9,0,California,state,,187783.9335,188416.6576,189269.7806,191120.9174,193270.912,195590.1079,198039.6359,200598.3391,203164.2437,205597.0569,207991.1146,210331.9489,212311.2853,214270.024,216476.4686,219220.6889,221969.5211,224465.9294,226803.2379,229056.398,231244.5522,233290.1337,235210.1897,237003.5573,238451.52,239933.4544,241669.7211,244013.412,246748.8806,249783.3904,253294.4118,257075.107,260895.8189,264520.9938,268070.9943,271569.6138,274660.3424,277543.2084,280598.4322,284150.4213,288094.0447,291741.0837,295591.7891,299648.5721,304156.2911,308546.508,312775.1229,316862.1435,321093.1292,325860.655,331300.2899,337545.3321,344734.6136,352757.4373,360960.1011,368789.4936,376205.2168,383326.578,389585.5807,395630.3943,401009.1488,406839.6325,412969.2616,419881.6984,426605.5789,432823.1837,438772.0402,444806.7598,450869.716,456821.3214,461649.6308,465923.5445,469484.1395,472650.48,475666.2035,478373.804,481064.4616,482925.0432,483614.799,483619.278,482581.8573,481400.542,480141.1982,479048.2437,478145.2775,477085.6611,475570.2227,473628.5037,470601.1285,467114.7639,462652.6934,457999.8627,452771.9633,447286.9511,441773.6619,435863.1352,429976.4038,423027.4718,414726.5165,404997.2872,394642.0222,384585.7135,374400.0474,364594.0936,355535.4375,347703.0796,340110.1787,332824.6762,326013.4662,321052.5962,316943.3009,313082.3282,309341.1584,306071.4975,303646.3204,301619.196,300031.4224,299184.826,300017.6053,301924.3861,303860.9264,304669.4085,305702.6196,306989.7812,308407.1456,308341.2311,307202.6838,305258.6454,303275.4794,301148.237,299264.0247,297921.7274,296876.0431,295874.0284,294398.3355,292827.876,290468.9778,288570.3063,286916.7951,285113.3656,282960.847,280662.8824,279527.9108,278787.9643,278406.1622,277841.9205,277215.0121,276790.6825,277000.451,278113.9654,279712.667,282243.5019,285679.9059,290104.0824,294977.9105,300172.9752,305034.4555,309271.2728,312836.2072,316993.8992,322699.9555,329648.0066,336662.7288,343414.992,350063.9604,356663.3285,362197.2906,366651.5832,369868.0885,372535.6697,374961.8356,377925.6733,381120.3863,383762.6924,385525.105,387096.9524,389693.983,393010.7248,396689.9172,400062.8816,402990.2977,405426.8688,407404.367,409367.6542,411614.7687,413918.5445,415733.9159,416978.2043,418090.7335,419460.3327,420609.3813,421674.6982,424959.5584,430421.5081,436610.41,441319.2329,444489.2378,447296.5089,448397.0362,448163.9463,446632.6153,446134.9518,447043.7767,449556.4848,454452.8723,460924.7904,467939.0727,473700.8605,477944.7444,481633.5715,483487.4647,485114.1907,486817.7537,490363.2351,494262.2138,498792.4868,503884.6488,509499.9275,514637.8002,518879.6197,522781.5737,525969.3165,528900.8847,532039.3669,535623.9606,539445.7652,542210.1456,543854.8697,543657.7823,542422.0054,541059.2508,540384.9679,540038.5513,539871.0406,540469.6069,542365.5379,545188.9465,548483.3731,552051.3887,555717.3663,558632.2082,560942.3283,563127.7169,565204.2483,565537.35,564433.5945,564421.5676,567994.6799,575734.5053,585667.4596,597089.7752,608395.5885,617729.7241,625662.5042,632794.2267,641964.1107,652847.6022,664430.6293,675355.166,683359.1086,689280.5219,694448.5261,700863.1411,708502.0124,718649.1993,731348.729,746575.2297,760585.055,771317.3396,777157.7403,777558.2812,772891.7185,765384.4585,758729.882,753563.937,748365.861,741953.8902,736418.322,734027.4195,734612.3927,737900.2551
54,1,Texas,state,,107911.1297,107968.442,107995.47,108133.9139,108222.9052,108323.6813,108390.2015,108589.6888,108852.3203,109134.7621,109461.17,109823.9168,110042.1256,110012.0794,109797.9143,109670.6455,109710.9864,109837.5525,109987.2015,110122.461,110265.627,110416.2614,110527.6201,110618.595,110651.8607,110736.7122,110944.5718,111308.3847,111737.1393,112218.1958,112707.8883,113226.2284,113683.9566,114077.7803,114413.9177,114701.1139,114922.0746,115067.7088,115230.4498,115419.8637,115634.8168,115851.898,116066.5482,116316.8635,116544.6977,116777.4344,116946.5492,117090.4505,117446.1597,118242.1492,119499.7411,120746.489,121776.5212,122437.6612,123056.2399,123619.6075,124256.4177,124849.7444,125381.2833,125846.4673,126341.6735,126758.5226,127129.8442,127457.0715,127812.5073,128200.5372,128543.8506,128865.0787,129186.5869,129447.2537,129751.8037,129999.9824,130203.8934,130409.5906,130659.4235,131059.395,131606.2048,132212.242,132816.6046,133353.5394,133924.5202,134629.7439,135305.168,135975.1718,136329.3383,136469.423,136453.1358,136665.5256,137053.0629,137556.6439,138006.1483,138483.858,138954.6476,139388.241,139749.6764,140083.1405,139946.2307,139554.7511,138980.2182,138681.8687,138469.7583,138280.0734,138123.7461,137786.6252,137297.2672,136714.4331,136142.5768,135613.8827,135128.9161,134872.1697,134764.7136,134749.3525,134751.0781,134729.8938,134742.8154,134632.3103,134485.7309,134290.3392,134334.0765,134457.6495,134514.8194,134498.6701,134519.6031,134689.8905,134887.6494,134934.1614,134697.3087,134237.678,133692.7536,133144.3507,132575.3481,132081.4205,131648.5913,131192.2147,130743.3878,130312.9099,129973.2677,129627.386,129436.4661,129325.0707,129286.6382,129179.8028,128978.181,128742.308,128631.5013,128786.9949,129072.5533,129379.8305,129724.702,130184.3818,130687.4409,131046.7145,131343.2276,131636.0175,131992.4525,132373.64,132889.6671,133533.1528,134285.4581,135015.8734,135857.0788,136862.5844,137824.3167,138751.2527,139465.4763,140275.6268,141024.808,141866.4816,142879.959,144039.535,145229.806,146258.4166,147284.9044,148322.7518,149507.1309,150581.7979,151537.5059,152230.43,153085.3651,154067.9631,155265.1549,156493.5633,157690.6742,158824.7098,159920.8714,161007.5088,162129.6485,163301.7077,164534.5213,165801.0503,166937.5724,168090.6729,169297.3103,170527.0789,171432.4588,172303.3766,173159.1615,174170.9795,175018.5624,175846.2189,176795.6985,177838.2909,179007.3821,180135.3968,181226.674,182196.3673,183215.9077,184365.5441,185407.8824,186360.21,187109.9405,187907.7083,188718.4972,189677.0302,190711.3273,191845.6215,192956.6433,193962.3648,195120.1014,196189.7973,197306.1341,198166.8074,199169.7738,200084.7134,200986.3783,201686.0207,202477.3851,203357.6817,204243.0738,205038.4862,205743.1421,206333.7562,206855.4933,207352.4071,207884.3503,208529.3092,209224.7269,210127.5387,211181.0013,212326.1877,213522.4042,214702.0082,215876.0532,216715.0107,217036.9366,217231.4016,217915.3403,219341.2217,221468.7023,223849.102,226573.2407,229231.2256,232072.2211,235127.5977,238588.0969,242398.538,246754.2034,251416.6312,255882.5102,259476.3645,262268.3308,264997.8497,268344.7953,272121.7523,276956.7039,282258.7274,288214.3943,294042.9355,299451.4342,304191.8447,307052.6246,307924.1334,307210.3821,306242.3193,305251.8901,303711.2608,302422.7368,301610.567,301880.5422,301970.5661,302332.6016
14,2,Florida,state,,104513.4398,104740.1695,105014.6579,105572.3546,106173.367,106786.6085,107403.0153,108030.8862,108681.5788,109345.7958,110036.6062,110749.4789,111401.7001,112049.4678,112726.3536,113525.3231,114400.0261,115313.0767,116294.8825,117335.6162,118414.4591,119496.2315,120534.2055,121552.5501,122472.3741,123323.0865,124154.6176,125089.6927,126115.2689,127187.5684,128279.4893,129446.5204,130601.008,131753.9551,132849.7253,134037.1989,135208.1511,136411.264,137644.7552,139018.4918,140469.1498,141908.5221,143333.7556,144791.0739,146303.8588,147836.4606,149340.417,150779.7027,152159.8905,153526.5014,155023.4764,156729.8479,158727.1807,160992.9569,163510.3828,166282.7664,169097.8059,171802.103,174339.0756,176924.6425,179579.9979,182419.2606,185600.1309,189347.0105,193528.3557,198065.1935,202909.7912,207917.5072,212825.0051,217344.7527,221523.7206,225439.6639,229059.5018,232417.9905,235904.3981,239782.0535,243499.2678,246614.5059,248755.4876,250162.7141,250753.4367,250728.9843,250355.2021,249605.3983,248656.085,247629.7975,246446.8071,245077.4981,243295.0414,241073.1306,238400.8968,235448.6228,232425.6262,229333.4985,226099.9368,222820.1823,219257.4884,215741.3105,211982.8058,208318.9313,204381.8371,200556.3494,196648.3147,192586.3246,188455.0169,184276.0756,180166.8793,176237.8302,172543.1707,169260.6517,166172.6045,163094.7226,160116.0704,157285.1274,154865.1161,152636.3436,150595.5771,148869.1066,147718.2437,146843.7076,146171.4316,145586.441,145186.4629,144834.189,144377.5035,143693.4177,142748.3604,141568.7875,140280.6858,138933.4296,137568.9799,136268.3188,134969.23,133737.6512,132477.907,131256.4176,130035.6592,128934.0449,127920.8337,127124.4053,126525.6915,126182.7434,126007.794,125928.4453,125957.7115,126077.7125,126276.4875,126651.5966,127145.779,127808.2402,128478.6287,129080.14,129717.7707,130490.1924,131560.8401,132976.2942,134569.7516,136186.5591,137824.96,139530.6558,141461.1941,143370.3574,145215.8911,146998.2734,148742.9861,150595.3118,152241.386,153907.9553,155475.227,157156.0073,158744.1421,160171.0003,161575.1042,162743.5352,163948.7903,164981.5891,166049.3518,166953.7634,168075.6012,169400.198,170840.8744,172108.2769,173232.8741,174363.3528,175636.4128,176926.13,178386.3658,179934.4111,181629.6019,183411.7625,185135.5708,186742.2503,188211.8144,189593.4829,190854.5187,192192.8556,193522.3549,194940.2412,196181.7669,197468.6819,198923.903,200538.7197,202027.093,203267.7351,204362.9826,205593.586,207018.0551,208539.8766,209889.6618,211305.777,212664.5782,214178.2142,215621.9151,217152.0374,218706.8037,220337.9598,221885.8096,223342.7507,224868.8731,226328.2306,227783.2226,228988.1823,230501.6376,231974.4063,233467.6046,234709.1417,236029.4342,237450.7034,238695.7499,239771.5318,240456.2322,240956.0491,241230.283,241655.185,242212.909,242969.3886,243727.5637,244737.6044,246118.388,247814.4846,249859.1959,251780.6754,253472.0789,254515.3071,254855.746,255053.9225,255692.3775,257325.6251,259928.8073,262996.3331,266590.045,270160.3188,273879.0158,277606.7883,281578.9941,285982.2447,291268.568,297717.9253,304465.7456,310650.414,315845.9742,320866.3903,326337.8251,332156.6329,339298.8411,347491.4602,356991.398,366601.7695,375525.6802,383276.5417,388570.8727,391223.6975,391513.871,391037.2093,390381.3507,388956.6877,387408.6182,386134.185,386168.5274,386542.0612,387536.8816
43,3,New York,state,,129469.166,129930.911,130374.8686,131329.2014,132314.7329,133380.1019,134337.8674,135176.5966,135921.0626,136720.4605,137703.2652,138786.1394,139827.6601,140695.0047,141475.2706,142285.7578,143178.0554,144162.3747,145195.9286,146281.4389,147342.4854,148460.7279,149634.4329,150884.484,152121.0841,153243.5716,154194.0995,155127.4895,156119.9277,157271.8377,158509.3858,159891.9055,161315.8135,162736.7752,164120.46,165556.9755,166962.4712,168329.1264,169784.4339,171214.8901,172676.34,174125.239,175645.4035,177371.9092,179240.6322,181164.945,182850.3626,184365.9765,185843.759,187243.8972,188416.2509,189577.9039,190942.5349,192625.8412,194519.1251,196467.4054,198518.0758,200534.5444,202580.654,204540.0996,206410.4221,208233.5891,209911.902,211682.0305,213560.1975,215499.6938,217539.5978,219671.0763,221907.7036,224183.1262,226239.8659,228289.2147,230080.2542,231718.648,233071.6574,234247.1784,235357.7754,236504.7098,237578.8494,238540.2081,239162.4806,239619.2106,239883.0801,240162.8398,240396.5864,240587.8477,240841.4766,240946.6222,241146.5448,241178.9129,241229.6898,241298.9576,241307.07,241484.03,241661.4438,241757.532,241817.2761,241700.0123,241566.7665,241261.8092,240750.8903,240052.2571,239125.7623,238123.3385,237003.2712,235654.6632,234176.57,232758.0665,231446.8395,230319.5217,229321.0477,228471.723,227691.657,226844.0703,225965.532,225016.8946,224218.5455,223600.4261,223205.2178,222939.7718,222746.6373,222731.9087,222800.244,223137.6992,223498.6336,223980.7059,224290.0124,224217.6805,223755.0769,222916.0059,222036.969,221145.5474,220517.3071,220036.1111,219740.8109,219343.8445,218918.3439,218283.161,217661.7655,217054.8571,216501.313,215949.5604,215348.2173,214839.3653,214391.9366,214232.6033,214456.1542,214909.4841,215492.4011,215950.731,216404.3148,216578.3243,216813.8426,216766.501,216757.506,216669.0706,217041.7122,217731.1416,218559.5774,219372.4737,220280.0614,221480.0305,222683.5143,223779.67,224678.3485,225525.0067,226156.0326,226500.2526,226833.6544,227377.0741,228378.123,229546.8802,230926.2242,231890.7725,232735.9565,233301.1017,234049.3961,234594.5668,235214.37,235681.2321,236078.4107,236405.124,236793.7945,237368.869,238275.9569,239220.0273,240363.8956,241705.3048,243490.1071,245336.1732,246818.4239,248023.3647,248926.8475,249662.9771,250032.7297,250671.7953,251619.7054,252993.9046,254144.6317,254999.7014,255714.7715,256547.1534,257719.5528,259280.2969,260787.828,262505.3236,264119.5435,266268.8988,268029.6262,269561.8829,270700.0059,272050.8115,273445.9145,275947.5408,278786.907,282225.9925,284965.6473,286958.3962,288953.1088,291034.8387,293837.5656,296353.346,299063.2321,301679.3923,304403.6196,306222.3036,307418.7305,308035.3723,309425.9444,311560.0233,314015.6184,316096.87,317456.4165,319266.6979,321273.0667,323640.2413,325204.1499,326443.729,328192.4445,330237.7688,332749.7078,334666.1443,336350.7468,337803.6971,339106.9016,339906.7395,340282.0017,340887.3015,343110.5357,346475.1329,350773.3604,355463.2171,360011.0115,364858.3225,369492.7622,373828.5589,378213.9821,382383.0424,386628.1312,389959.4169,392462.8664,394965.5899,397748.986,400640.4287,403882.2451,407787.1711,413021.3683,418505.9199,423605.2435,428449.2486,431791.5042,432961.0061,431774.6974,430287.6974,429064.2775,427120.8453,426406.0928,427093.5762,430296.9815,433396.8878,436745.1096
47,4,Pennsylvania,state,,92347.11965,92544.77356,92730.49515,93108.89468,93497.57328,93896.95512,94321.03874,94725.74868,95138.06683,95533.49673,95969.73302,96420.89822,96866.11832,97273.27132,97682.94668,98122.65653,98543.48805,98971.88958,99432.7717,99940.36328,100454.0827,100926.1352,101405.4673,101858.8116,102309.7816,102756.5151,103222.4554,103735.3133,104295.7166,104912.6729,105603.1188,106382.2774,107190.8079,107982.9294,108664.2987,109312.4308,109933.1747,110557.6511,111154.665,111785.9691,112558.7335,113492.0313,114517.0578,115505.5406,116475.4343,117392.2683,118223.1174,118963.0797,119619.1995,120375.0961,121134.8917,121979.0235,122972.5632,124145.2767,125521.9478,126866.9618,128210.0472,129379.7648,130563.1413,131718.8345,132909.3436,133875.0593,134799.7278,135805.7603,137016.969,138418.2255,139917.624,141488.7352,142965.1024,144311.3537,145546.5377,146705.8723,147734.7891,148631.6983,149473.4091,150364.1761,151360.9914,152452.5232,153462.964,154280.5456,154850.4151,155294.0733,155648.6091,155947.7752,156250.4371,156612.1659,157066.0733,157485.0222,157887.8212,158194.278,158524.7828,158761.9583,158881.1904,158959.2645,159059.0935,159137.6313,159096.5348,159067.6331,159004.9891,158961.3561,158768.9157,158461.9452,157916.0951,157205.6608,156456.1073,155805.4032,155192.9062,154532.7583,153859.4918,153417.0729,153198.4216,153066.672,152837.5839,152523.4052,152179.759,151775.6529,151393.7878,151133.3579,151080.4492,151162.2778,151395.6108,151720.9657,152173.2025,152612.6844,152900.983,152951.6834,152718.493,152275.6414,151616.0155,150837.1454,149980.7843,149172.6258,148470.083,147900.7754,147466.7177,147002.7942,146466.2631,145781.3202,145097.4145,144529.5213,144122.1159,143787.7562,143453.1817,143127.2835,142844.0236,142780.0706,143091.508,143557.5942,144017.5752,144233.6148,144353.4025,144287.049,144223.5361,144115.3429,144062.3765,144057.9643,144123.2727,144204.6737,144466.5233,144933.9145,145611.6477,146216.225,146455.1392,146597.1856,146611.2448,146893.9638,147109.0743,147371.0337,147583.6161,147795.0991,148042.492,148417.4785,148947.5048,149466.0512,149989.5352,150272.0222,150348.6363,150095.5082,149973.8083,150039.5794,150190.9688,150301.8217,150532.0022,150974.2502,151589.1132,152152.318,152817.9874,153568.8501,154306.2828,154883.1315,155209.3227,155622.3966,156150.1113,156673.7153,156734.635,156743.2763,156953.5799,157463.0438,157878.7606,158298.4116,158828.2296,159490.8179,160114.5029,160816.7948,161429.9717,161975.641,162424.0053,162963.0256,163539.3957,164129.6682,164738.3699,165392.4013,166106.1056,166944.8802,167911.8861,168874.2881,169754.4804,170543.5606,171621.217,172648.0383,173487.7753,173957.9501,174432.5482,174958.7644,175463.5291,175797.3375,176158.4568,176606.5005,177331.0049,178364.049,179422.9322,180277.0345,180850.4946,181488.7301,182222.4561,183008.7476,183735.0223,184623.5825,185725.6561,186922.1248,188126.035,189422.3264,190821.4816,192325.1932,193279.925,193798.3772,194323.387,195555.3402,197849.0639,200639.3831,203938.3708,207062.2401,209958.6528,212776.7096,215677.7751,218639.107,221619.3726,224753.6297,227084.558,228096.9407,227537.3907,227104.9611,227361.447,228469.3073,231000.7939,234642.5901,239152.8153,243231.9668,246396.4194,248874.1339,249888.2213,249812.4003,248993.024,248844.3405,249186.1495,249490.1155,250093.6344,250820.5292,252160.3441,253205.773,254722.0948
21,5,Illinois,state,,114873.7266,114966.8468,115167.0215,115636.9881,116194.6943,116821.7565,117502.5379,118465.4919,119595.8762,120897.6962,121892.5006,122682.1602,123250.329,123820.81,124440.0569,125071.2536,125822.5565,126614.6763,127432.4976,128428.6059,129570.0469,130880.6472,131881.8139,132622.4758,133134.9056,133735.4032,134465.6931,135147.8903,135871.6409,136585.9184,137444.9544,138533.4258,139735.5143,141028.0919,141925.4702,142701.835,143318.5441,144089.9371,144826.1034,145642.8216,146406.6743,147157.0111,147869.5043,148875.7184,150109.6932,151475.1532,152515.8517,153324.9586,154061.5042,154865.9989,155696.5488,156622.327,157659.575,158856.7623,160013.3738,161286.9803,162522.3173,163860.1902,165008.1347,166129.4261,167074.0186,168111.5186,169156.8512,170305.1272,171477.9535,172660.3709,173793.9647,175040.3766,176469.2042,178022.6731,179261.1514,180317.3757,181243.2935,182257.2914,183294.2163,184224.0739,185165.5308,185847.1647,186366.6713,186754.5846,187065.4015,187311.12,187529.2903,187824.4665,188279.5522,188736.0424,189100.5186,189269.8608,189287.2501,189176.3998,188926.3373,188609.3109,188106.0424,187545.7207,186962.351,186270.1419,185514.8207,184028.4781,183331.5171,182032.065,181574.7559,180070.3734,179093.7033,177264.1759,175708.6582,173597.7143,171620.1404,169297.5976,166793.6818,164798.3299,162852.9425,161622.6236,160164.3199,159000.4542,157858.1923,156823.3809,155411.2702,154036.7081,152693.4751,152006.8796,151336.6386,151025.5117,150293.0141,150377.1234,150080.0906,150354.5744,149279.8598,148330.1795,146830.0517,145612.4096,143950.6343,142326.5009,140865.5517,139717.9089,138885.6202,137896.413,137143.2836,136185.2222,135598.5412,134780.3849,133989.9375,132671.892,131594.2298,130266.2581,129394.7221,128547.7998,128062.1864,127666.5612,127423.7147,127523.1339,127836.212,128055.6193,128204.9157,128150.5319,127988.4657,127848.7487,128012.2079,128595.1926,129391.7305,130484.8999,131455.8091,132638.4214,133610.176,134860.0551,136018.2355,137456.0398,138710.7217,139896.5278,140793.137,141728.1118,142549.4689,143365.174,144196.0165,145071.3872,146066.242,146952.4525,147653.4478,148138.5386,148594.0347,149052.8983,149346.7191,149437.2384,149729.6691,150184.0241,150976.7324,151634.848,152335.9501,152958.1885,153691.3332,154682.7972,155642.642,156557.8219,157425.1628,158352.3186,159025.0802,159689.5458,160378.0778,161191.1121,161636.2465,161954.787,162243.5213,162870.9714,163610.9961,164598.7734,165548.0633,166581.5042,167691.7498,168609.1675,169300.403,169568.9902,169820.7114,170114.7408,170785.7109,171672.5044,172755.067,173843.7392,175002.3368,176025.9895,177262.2189,178215.8277,178983.925,179038.1611,179159.0722,179131.9922,179307.1346,179333.0845,179555.271,180031.7906,180951.7859,182234.3011,183395.0586,184250.7284,184631.0361,184845.1757,184784.0345,184753.3407,184578.9158,184713.6128,185094.7004,185833.3929,186959.1092,188330.9944,189742.5013,190799.6454,191103.9875,190978.8449,190848.6582,191467.5351,193119.2768,195290.8784,197845.1382,200255.8389,202677.5653,205296.5086,207938.1854,210404.6565,212700.4491,215180.3377,217779.8256,219823.0038,221022.2058,221961.4783,223269.8111,225209.7567,227978.0444,231478.2834,235559.075,239432.5373,242066.5217,243833.506,244190.0848,243747.4342,242546.602,241767.5402,241387.9022,240981.94,241662.3541,242914.8736,244782.9709,245960.4057,247384.4082
44,6,Ohio,state,,100667.3036,100728.3143,100820.5832,101092.9209,101509.0874,102026.6839,102539.2248,103038.1711,103529.0875,104003.9496,104467.9738,104910.8106,105322.0988,105649.0392,105951.1119,106248.669,106571.2221,106889.3035,107245.0894,107640.7729,108044.9225,108433.2991,108784.8271,109103.3367,109373.4094,109594.7802,109806.1118,110018.3699,110269.6226,110551.5846,110881.7315,111226.7773,111574.7698,111923.9231,112286.0835,112645.8559,112975.3473,113276.7782,113548.7854,113829.552,114129.8639,114490.1004,114904.4179,115389.6099,115886.482,116371.0721,116777.1825,117138.9477,117444.779,117755.3549,118069.7188,118377.4199,118700.2001,119037.8184,119417.6512,119774.895,120120.1742,120446.5331,120777.9975,121090.4034,121422.4229,121774.1848,122134.5641,122474.7444,122766.7828,123059.0351,123333.5596,123631.817,123918.2132,124209.5208,124496.5725,124757.4275,124970.1587,125141.0812,125297.0105,125462.2787,125631.0589,125782.4814,125917.8688,126005.413,126036.1071,126017.5987,125939.9208,125811.6241,125672.7101,125584.1752,125462.2226,125325.5005,125165.6042,125020.3388,124825.9929,124596.3186,124418.9147,124212.5673,123874.1965,123446.4583,122987.0055,122544.4208,122182.9269,121869.8918,121616.4219,121328.1168,121047.9079,120711.9843,120311.7397,119789.1311,119263.8753,118639.2996,117918.9357,117129.9669,116416.6127,115914.2342,115559.8634,115248.7054,114876.8669,114474.1513,114102.187,113835.0617,113569.2782,113343.3643,113127.2396,113076.9162,113053.092,113092.9244,113091.3665,113038.8786,112798.386,112439.7438,111962.886,111427.9148,110798.6805,110113.2507,109470.0471,108870.4929,108397.2324,107908.9547,107428.678,106961.0265,106628.691,106379.9571,106120.8427,105809.5444,105480.5514,105188.9993,104848.1811,104633.6004,104657.4397,104897.9045,105211.6743,105419.3307,105615.7327,105648.3553,105745.8955,105840.824,105982.1351,106095.4738,106267.155,106526.3321,106988.1977,107623.6401,108422.9761,109141.4905,109723.2932,110278.8139,110751.7129,111203.7347,111365.6781,111514.9874,111531.8559,111643.0795,111770.3562,112153.0828,112836.58,113585.5673,114288.5079,114736.3036,114991.7638,114972.4592,115019.2595,115246.3237,115630.8732,116017.8466,116446.6948,116999.933,117700.6785,118374.9679,119083.3705,119827.1958,120539.8984,121207.8678,121625.44,122127.6851,122792.1548,123616.8597,124151.6427,124505.2949,124762.3161,125198.876,125489.2642,125788.1636,126140.5627,126685.8145,127277.1453,127910.5148,128505.6971,129042.8626,129582.4047,130193.6273,130814.432,131440.3229,132084.3724,132764.6553,133381.5365,134032.9279,134778.8355,135552.5335,136208.3874,136773.7442,137576.4919,138433.8913,139334.771,139952.7485,140652.4053,141327.0671,142119.4858,142757.9589,143515.2152,144275.0022,145198.9102,146260.2225,147354.3202,148208.6326,148767.5501,149297.8725,149868.7433,150403.7357,150852.9631,151447.842,152297.4359,153228.9428,154331.099,155481.337,156737.6539,157865.948,158627.038,159184.2514,159900.0942,161273.8746,163426.1166,166059.8987,168953.71,171660.5812,174074.4304,176381.0708,178767.5797,181292.9208,183912.3421,186585.2805,188482.765,189166.4185,188796.4223,188601.0996,189056.5782,189967.7333,192166.3694,195387.7245,199328.2368,202983.8715,205962.398,208673.4482,210231.6474,210864.3231,210603.5712,210458.6893,210489.0114,210572.1998,211078.3468,211833.316,213124.3615,214309.0413,215956.1709
